gender_num,ssc_p,hsc_p,degree_p,workex_num,etest_p,mba_p,degree_t_num,specialisation_num,status_num
0,70.64492272099321,72.7416276160457,65.85609161544296,0,68.18409133653819,71.73990562939086,1,0,0
0,79.32718008069251,61.06127493366656,76.40793711558074,1,69.88118284193249,67.70126918901512,0,1,1
1,60.62946117042817,67.12546510209405,65.24638022510169,0,71.12941345310296,52.62804996907712,1,0,1
0,73.81020820891762,65.7728856780764,57.89463880905728,0,69.5821587331195,59.93912987530717,1,0,0
0,76.96082477871029,86.62048822248084,58.976012432768876,0,68.00075780755988,68.27769311780985,1,1,0
1,62.98561223339246,67.65500656255547,66.10067758031623,0,67.95477429019022,57.356893328586374,1,0,1
1,61.698362119324905,58.9278547116961,52.62808411068252,0,88.42651286921799,60.33193940495628,1,0,0
1,64.80698335734367,79.69051481061202,64.27860977888396,1,69.05364801822121,57.83697084800825,0,1,1
1,76.60303337975074,90.00489162635566,66.2892606045139,1,90.78813187038328,68.6870199014065,1,1,1
1,60.81987069806547,82.07984617704524,68.88864563975054,0,83.71621886895517,57.80773533998589,1,1,1
1,49.06418698291373,58.10941040848605,64.72838683775409,1,86.50604439897906,62.22524622607658,0,1,1
0,76.88200423100008,86.8762035877143,58.529297056585634,0,67.65727175379165,69.10189373344623,1,1,0
0,52.783734458823844,63.523935597282104,61.449214607795554,0,55.0839741829578,61.770978982892956,1,1,0
1,59.671153439710125,66.46353033488938,65.4889936902463,0,70.29804921463608,51.981055091365256,1,0,1
1,64.71985377039141,68.76456174247862,69.14686325363843,0,53.21433246193414,55.146736328669974,1,0,1
0,45.68085448042019,49.27375799215267,79.26439997869267,0,74.76477753207473,53.17520644240494,1,1,0
1,66.3957023208117,67.75774552987099,64.96205940561502,0,74.64216363054052,56.305290202996595,1,1,1
0,69.98843363847863,70.59505070194386,71.66363514538222,0,56.57817397489425,54.786505976883426,0,0,0
1,70.86346473650352,58.38774165648869,57.439013175610995,1,55.774978090951954,61.781810977594894,0,1,1
1,60.65358862650409,51.13636357342008,53.83899785667771,0,70.36512850394786,66.17610901730548,0,1,0
0,54.617113576133335,67.20874481104109,64.59883389844401,0,60.381785523306284,66.6615808118275,1,1,0
0,78.72085777728307,75.93610058104522,65.90863657185368,0,57.92889790789066,55.59294100046577,0,0,0
1,65.64231361893965,68.06869768575902,68.43591972241087,0,53.92450868981481,54.6695640091738,1,0,1
1,61.45748470979483,47.50847785615757,49.0295642253303,0,75.44921561332552,54.915883804300535,1,0,0
1,66.234693625712,60.963297142631504,72.61730325108142,0,71.5114130121279,60.92696647501181,1,1,1
1,76.07615746305821,80.35136355869466,77.50607620343405,1,96.51432738963156,70.10884352415705,0,0,1
1,62.442717670352245,66.6053008587989,65.43936208099045,0,68.13003276939722,56.67949574566062,1,0,1
1,54.42062462870416,63.33988591408523,58.50875953619008,0,79.42576740672953,58.14808480857495,1,0,0
0,73.38454630403784,57.781083501986764,66.5135041269153,0,52.85369181063577,56.82825111928155,1,0,0
0,56.618670246334474,63.87458855417331,60.10929964002319,0,60.05994803209677,56.86781952819333,1,0,0
1,62.647597202498694,66.11906937640245,65.74807010455083,1,59.34271433875223,62.34699720152159,1,1,1
0,83.67503638496935,88.92373082754044,77.56289839944317,1,78.62820343456522,76.20243988323308,1,1,0
0,84.11564902989299,73.88703920181372,73.14384491491516,0,75.82845448903413,72.91793415628987,1,1,0
1,86.21607583735204,87.02847029702276,68.44784718282949,0,95.67529309500033,63.38979662175675,1,0,1
1,76.09699977898754,97.79316728304318,78.58645265217176,0,97.11685501208555,74.37048983050987,0,1,1
1,51.773384707524755,50.79017080941855,60.545366659372796,0,59.84359554588661,58.76899934568132,1,1,0
0,47.791102180772825,55.53002558236125,64.8903824387397,0,62.60127847625084,64.98125053737341,1,0,0
1,58.730429159030656,59.99517091013139,72.19733157686257,0,73.2262426204713,53.70264121742602,0,1,1
1,76.66379653110316,98.16749564069048,78.55561205007139,0,96.96680247991937,73.25844300565674,0,1,1
1,80.82523297025182,78.50179920063053,67.59832769804066,0,68.7927505840771,60.82055573264287,1,1,1
1,67.51937265177908,62.26761500679031,72.1689059679383,0,55.539469805781465,61.62183144437109,1,0,1
1,82.86023574310123,73.32650708879923,66.26709308045064,0,68.92450632082445,58.83211742599261,1,0,1
1,61.524436428815044,81.7014605211081,68.57384866581388,0,84.86693781140005,58.14376628400465,1,1,1
1,89.33496574933527,65.89459113597208,71.15699111141795,0,70.49421482855664,63.409979237831664,0,0,1
0,69.47913930899293,70.39273464328883,72.49312686594448,0,56.57492758701421,54.322899405996,0,0,0
0,69.67371359196122,69.56391362926867,73.18027201373648,0,57.403061369520195,54.742070497715126,0,0,0
0,73.85837340055623,65.68437623760668,58.81753438573459,0,70.67169671953104,60.692910349732294,1,0,0
0,86.96050275625569,64.5541606659644,80.50322566025417,1,88.53338346058226,72.67014258465946,1,1,0
0,69.06342932644262,69.31353235449166,71.94473024446357,0,56.9396107718225,54.77517980376383,0,0,0
1,82.67226959635747,64.8818394574181,66.87704448554028,1,66.4737890894216,62.22474857925354,0,1,1
1,67.81606872742101,62.49935989630793,67.52762888102839,1,58.41423216321341,75.1986851940827,0,1,0
1,58.38874474083363,61.371083295748484,60.67326225104731,0,58.6266897409265,54.23621611380374,1,0,1
1,64.23004903337068,67.26041222135157,74.95098219647016,0,81.15880212545198,60.50230333724368,1,1,0
0,74.52579908050272,63.29565482559114,65.19505989369407,1,64.75495543533431,69.2336194152586,1,0,0
0,47.165622971975246,50.65727247572451,58.443566402026526,1,59.72973481145614,59.60545782581486,1,0,0
0,45.4005658521308,56.22274367070775,58.6555085474351,1,56.175923631756305,66.12759565570207,1,0,0
1,55.34300793176223,50.68173031856077,67.54144881390758,1,55.291711303292224,52.26482010079518,0,1,0
0,77.41712974156715,64.41095699262631,64.57115667747856,0,76.46678205400696,72.68167330810425,0,0,0
0,52.54303143174511,54.37667440864545,49.6872980109305,1,76.30030404754449,64.61318411732178,1,1,0
1,60.65162296063704,70.08851230075047,64.61134079151806,0,68.24873212781047,59.7038339289409,1,0,0
0,52.318915854268646,63.79443305738125,60.566526010362615,0,55.22128821669171,64.11796796626223,1,1,0
1,64.93782534712972,78.18966261289516,67.74863131541805,0,60.051327970978704,62.0876602533107,1,0,1
1,74.64579321152274,61.53985834944751,68.18829610548774,0,73.84018365425992,58.79418003198704,1,1,1
1,60.908674544384276,81.30497265943121,68.54304231454502,0,83.69924014827016,59.13623631655911,1,1,1
0,83.49803355662736,52.776664043286,91.71867263153622,0,58.8637928675147,70.00739043894458,0,0,0
1,57.35974827062418,39.66248424180072,59.09564317749071,0,74.32334648800888,59.00390138400319,1,0,0
0,61.65801571014531,81.4039965916619,66.32271577243839,0,51.02886920502505,62.30590288409276,1,0,0
1,64.98678367987215,70.46645965097552,62.72874779304278,1,56.82309085968004,57.357735118015285,1,1,1
1,43.49740240569885,57.526639982727936,54.977669865657894,1,63.805041579690446,59.026964032268275,1,0,0
1,61.264209407623724,64.9710168485697,66.95085534757587,0,49.50126028383676,56.83173765431498,1,0,1
0,84.9254254888847,52.73940625887209,91.49349035843917,0,60.544483933514044,70.4592034787878,0,0,0
1,72.83187259571017,71.85343443841386,66.0827444276868,1,70.1948746846787,68.52837115668294,0,1,1
1,50.708910262931056,53.501407672700566,60.89540067426684,0,59.944722217431895,60.04991928077777,0,0,0
1,56.23364817671111,51.781691201965636,51.98600009970114,0,66.22694333166868,59.70964035112727,0,0,0
1,53.25279120774806,61.435677878445894,53.342547413417805,0,71.79236879241529,55.30008086414586,1,0,0
1,56.92076496458625,65.33468402449589,70.11862017651417,0,83.78743697150921,67.33815698758677,1,1,1
0,54.40469732915795,77.81561985602556,69.12747871183504,0,95.52789881129094,67.08287677484266,1,1,0
1,84.18984637150264,74.5764926923375,66.67179992853599,0,61.4534571440879,62.31148109542468,1,1,1
1,52.50593290458163,61.20510925709149,53.763603996982255,0,72.04261802424536,54.9289652837075,1,0,0
1,58.00268730628167,63.04858776968562,64.71798630263193,0,54.64132618929755,55.40266772708285,1,1,1
1,65.5892520296389,64.71916809402497,75.01490844426597,0,83.39965002576743,59.06232946461294,1,1,1
0,74.23316303201148,59.91253699258043,68.88031106201099,0,77.58785503637547,65.26428663541428,1,0,0
0,48.036246636626444,60.13605473504855,63.55575146821081,0,77.07766640353341,62.47422614114836,1,1,0
1,61.694693732659154,65.37882288160029,59.973058051768646,0,84.43080215498055,64.04849929255208,1,1,0
0,63.890570557883755,74.14164190530691,73.77674007441176,0,51.56838563159163,57.40719536190206,1,0,0
1,81.86201459442938,68.29154753990576,63.77366958422498,0,93.44370544486681,62.4981076684948,0,1,1
0,69.33597298032872,77.8109294585588,71.26277841253771,0,71.45196454811604,63.99351462589387,1,0,0
1,64.43169819876654,64.90081263863168,74.68437321841017,0,82.9753565572067,58.76339551471752,1,1,1
1,54.64283068964767,49.17836415236368,67.28137474717151,1,54.449347929447526,52.05643031406611,0,1,0
1,53.25275274153673,47.048674801945154,56.90839775289896,0,89.82084504703879,57.76187426293608,1,0,0
1,57.94838941853187,59.961222716786935,70.98899403873352,0,73.97670452005448,53.75056916492807,0,1,1
1,57.26112733937109,65.40264573576009,70.04888416772017,0,84.20723173858158,67.64154927770517,1,1,1
1,56.09728209508688,51.94460000831707,51.832356158368626,0,65.75114597124472,59.648398562171245,0,0,0
1,84.35214533707735,91.38175005182578,64.58463224684633,0,86.27063054272651,59.813530184194455,0,1,1
1,72.84330403400706,64.22324574996676,77.3178766994704,1,64.0716649477416,61.2087342948393,1,0,1
1,77.55574245224233,75.21774611685485,72.83699006482927,0,79.30683349774581,66.49135031721451,0,1,1
1,58.51820391803929,60.97369650023267,61.39757066677265,0,58.05941879606086,54.55985273910597,1,0,1
1,52.870970695600356,61.32053401718424,53.473517488244624,0,72.78708167877653,55.16923099417011,1,0,0
1,67.99222821632297,56.03181002394922,68.30902095789561,0,73.18009376826753,68.42983920992151,0,0,1
1,84.98032709524477,73.0454560316441,66.32394779931062,0,62.175398860816244,62.026823784016514,1,1,1
0,55.758153281600976,62.3666968126156,59.826026462390885,0,60.211339048728455,56.52582836154854,1,0,0
0,60.65313680675487,63.636097166842745,54.86329644203751,1,79.42433124027502,57.19109051304878,2,0,0
1,85.07777867212467,91.68494403635,64.314188942,0,85.93755548862441,59.51654390832948,0,1,1
1,70.15351221860294,63.50706311899025,66.1591767530936,0,61.53727107049913,60.43698574666611,0,0,1
0,72.1438992635247,56.00180884969628,69.21916246610188,0,55.743945588327335,65.00284266316491,1,0,0
0,51.878067786599445,55.00317228287179,50.89752686171929,1,76.19330777609835,64.62603937414195,1,1,0
1,68.84547551958586,56.03743782742103,68.05641535542814,0,73.04663267192588,67.05703366621991,0,0,1
1,72.46328833357789,57.58253270287981,56.50355430524957,0,84.4208206572718,53.04523459133991,1,0,1
1,86.48756156026755,88.23713839797948,68.1577883966146,0,95.58342873973035,62.19118446294298,1,0,1
1,66.05917621449917,68.35928132881892,63.85844151948601,1,74.97273640159645,54.062972211809665,1,0,1
1,73.49496540767917,73.50845686780374,65.82396644701166,1,70.66197897836338,67.8478806714245,0,1,1
1,49.16265028215478,58.193711210102684,65.1733165018734,1,87.60248830577562,62.34173222505348,0,1,1
1,77.8688096918064,74.65975121874884,72.92433981215991,0,80.1556672630072,67.61429300814277,0,1,1
1,80.86652112533625,78.59211921057096,67.42925234241399,0,69.19995855155408,60.412767747729134,1,1,1
0,63.47793177736528,65.7206198384546,63.6971724711916,0,67.91127033496316,63.35857558565666,1,0,0
1,57.617668149679716,60.3751416417496,72.500552733556,0,74.05493964708742,53.62494643116701,0,1,1
1,59.4735345048279,66.60719827496861,70.59037987130233,1,50.73652560542464,78.28778778764382,1,1,1
1,57.95211274589352,61.367071813427806,61.67552919203781,0,57.60288320676279,53.67821199369604,1,0,1
1,76.51692186951242,69.87795954460694,58.81576499793217,1,57.05805524446774,55.47820051955515,1,1,1
0,69.51692317799487,72.23618998980801,66.40033904502594,0,67.97609899697815,71.0612957900249,1,0,0
1,66.86421974491397,91.32753897711851,57.008976369471405,0,54.73681722728779,58.20226988316728,0,0,1
0,84.44867066733026,74.5554957295356,69.66247178777991,1,62.3422829488124,62.18874579916303,0,0,0
1,64.82944120303723,64.53810298790519,60.03708709423671,0,59.62143405071556,60.99495576169805,1,0,0
1,60.866227099135926,70.57676873140156,64.37636735408915,0,68.97345469503556,59.673815644216056,1,0,0
0,78.48345381875701,75.8007064434684,65.8858419910264,0,57.70162194519224,54.94833892479464,0,0,0
1,50.36571825236027,44.85758219180766,57.10453315918132,0,64.37974092350991,50.76319166143127,1,1,0
0,83.37671791733489,73.03706724370292,73.08324267394762,0,75.21246589795459,73.75835281182816,1,1,0
0,82.0330936804636,62.89303142845241,74.00272196887303,1,96.06507719009242,71.63142481475899,0,1,0
1,54.385363212547084,82.14818826320828,63.588610118122595,0,50.461809557937876,59.65649982932758,0,1,0
0,67.20109017168065,69.21073181504501,71.52411842851802,0,61.580128095979084,63.83388502854736,1,1,0
1,64.85598256110958,68.60325864282794,64.61223259902546,0,75.2682947792038,56.84035101353272,1,1,1
1,87.79612241578856,73.21685069421828,65.3816387907839,1,73.92062732077132,71.89517492481569,0,0,1
1,72.10448553626256,63.97023530998077,78.35588059446488,1,65.00649740245,61.21733383651612,1,0,1
0,72.27807547301033,97.19026311684179,78.98943297860639,1,88.58274441560113,70.82501265201275,1,1,0
1,57.95606698918167,69.49456319373137,61.06621340829829,0,54.24559422874369,52.60898595990734,1,1,0
1,85.59003287010928,73.48760283963183,72.20082535170741,0,95.67160901651039,54.83722523275731,1,1,1
1,69.48101823937179,58.534596880654796,57.94477348284979,1,56.34078947609752,61.2197234661752,0,1,1
1,66.98142109747747,62.9212702985284,71.08709673963632,0,55.934073673222734,60.59635619058543,1,0,1
1,81.12719867787823,80.20111756757217,71.82479707604395,1,64.13993383161066,66.30019202500233,1,1,1
1,76.89192510863181,90.04455624336991,66.2592746031914,1,90.73943545020137,67.6254621212995,1,1,1
0,46.71574955436343,55.62927491531596,64.82783877891733,0,61.50281592470231,64.49952129669225,1,0,0
1,67.24900063747872,62.00742311927851,67.60851526821865,1,58.124053395011565,76.37713922201317,0,1,0
1,76.19970586363078,89.16675836413279,66.10963722325108,1,88.836210679038,69.47077349411155,1,1,1
1,84.1669258151776,79.29079926466858,68.3404339827527,1,85.6990837232926,67.47208184702275,0,1,1
1,79.0890402677591,73.17599591669925,75.68487080535529,0,61.01718792503222,58.52674065616481,1,1,1
0,86.8750725986979,63.84926935457684,67.18506456277814,0,59.064973365888186,60.51531172469704,0,1,0
0,45.4211919370957,56.781226257094445,57.7719709422533,1,56.76259549742632,66.05583377848863,1,0,0
1,84.5939819445793,67.03231188394824,78.18000299028357,0,95.2675008281957,68.4333935099438,1,1,1
1,62.70855607165343,65.6722613695866,66.61059548088888,1,60.04417959034828,62.299516693477806,1,1,1
1,73.32978674101615,79.17699383178474,72.75008806777302,0,91.063986612754,60.7099364189169,1,1,1
1,69.42984227374184,62.646635986183874,65.55613554269472,0,61.778548338629406,60.69525607234027,0,0,1
1,84.71665059725794,60.5833408290176,74.4683183037669,1,60.276103927547275,60.866372896322915,0,1,1
1,65.09199484040504,65.19276783357428,74.74953265081479,0,82.55509815790437,59.119945293488875,1,1,1
0,79.29148737833054,75.56837398889694,66.0486170823751,0,58.37060255828521,54.89527313081839,0,0,0
1,73.69524668578259,87.6875857141764,76.37649104676206,1,75.2673112424889,65.51168526085709,1,1,1
1,52.26421471004701,62.07028170499575,53.61154094027865,0,71.89544371131694,55.11386632287098,1,0,0
1,57.32976363297698,61.76247030824306,64.16319795498622,0,53.70378256293618,55.81244614083728,1,1,1
1,62.87358390269723,62.72988537477938,67.77899227454505,0,63.988448503822696,63.08693769067727,1,1,1
0,70.63333645755066,47.26130273256452,72.58571470781567,0,78.36860741884705,58.78254897639755,0,0,0
1,83.73544416149267,73.80808578039466,66.55715497348424,0,62.100800258230926,62.10719741399949,1,1,1
1,79.40333580173507,64.3331523769046,67.1768233424824,1,95.3120032163507,64.91329092770955,0,1,1
0,73.52053768381805,97.27978941386853,78.77008988590063,1,89.60077804202652,71.19359295529621,1,1,0
1,64.27348726562438,80.31871553935422,65.84660935247054,1,69.10688277141405,57.700298535946246,0,1,1
1,68.25704832368139,73.34382560746374,66.72280701483628,1,96.71541932692885,71.5467665725193,1,1,1
1,61.26478865660919,68.47154354084142,64.66980517052929,1,82.6819602636769,64.8262211141954,1,1,1
1,70.25287528692347,63.48645292752999,65.86349032476856,0,60.32326053026083,60.11983172759571,0,0,1
0,45.53256206474363,59.17119062310722,64.88727190829746,0,77.75169249101296,61.596470245963005,1,1,0
1,55.601944074373996,51.18870829046675,57.3334204547895,0,57.88480877399518,62.36665225665839,1,0,0
0,58.92463859593556,62.643476107474,77.10633119110685,0,73.73153391015161,66.93434452009349,1,0,0
1,63.02786005966628,50.17627553053301,52.3750037912773,0,67.91647318435383,63.31956770764948,2,0,0
1,66.72980608316911,90.94260426649998,57.97997788597367,0,54.9775696036143,59.18305884257885,0,0,1
1,80.69186294362517,67.64715695406898,64.48610268925344,0,92.59135021566432,62.72647404421572,0,1,1
1,60.749974559748054,69.25360454716908,64.11950401069802,0,69.4090943574982,59.777661466759874,1,0,0
1,44.82512884367928,57.898633227280996,54.38158423556135,1,64.06387959171238,58.569035529518764,1,0,0
1,52.48494100152313,64.65325742260418,71.9183953573872,0,58.32722539451419,56.853172757160024,0,1,1
1,60.347218664903394,70.34694024243385,63.31866457308791,0,69.33483158391108,59.481626839588024,1,0,0
0,59.13354602413489,69.83060075017352,66.22236300543844,0,71.80870478432377,59.10953292359879,1,1,0
1,76.07539186132651,69.54719015160899,70.90297245645516,0,94.91934561857181,67.33953827915867,1,1,1
1,57.81288574437933,61.30007977096279,59.246379905435695,1,62.26218585277167,60.57691636735379,1,0,1
1,69.51719897061983,62.69388139378872,65.3027242933777,1,54.995470791888174,57.53891096305006,1,0,1
0,76.8668951529483,86.32873064977957,58.514446188094745,0,67.78140166804698,67.91168477790005,1,1,0
1,51.987267602188204,65.4791172535796,71.71092050723301,0,57.77442028787484,57.58215083156192,0,1,1
1,61.16408309049402,66.99881608292743,58.787593152586034,0,78.10249736302328,50.90671887796036,1,1,0
1,61.964060628447925,50.92203031777652,52.612460721859144,0,67.9748635725847,63.31621874118575,2,0,0
1,66.32201941241996,66.9248645439123,73.23560826746572,1,59.28740430737748,70.45926941463276,1,1,1
0,66.69856123064828,72.39399909952962,63.364172603868724,0,53.348173477647485,65.08599195407177,1,1,0
1,85.63438669331792,73.56520751262195,73.48436767869822,0,97.3494570290438,55.29603604156836,1,1,1
1,63.12567448854169,67.42732559846237,74.2750245099397,0,82.16671486012407,60.635306734633055,1,1,0
0,66.06914351421334,66.6749037819407,69.10636020861875,1,80.56914338040488,70.37545721155753,1,1,0
1,63.90538739651197,81.08090808471005,64.7811747974496,1,69.22013899606263,57.446955149188724,0,1,1
1,48.78824039971311,59.08083928501226,64.36889655904163,1,86.07702784632717,62.4059706040217,0,1,1
1,84.18148988374135,73.2464624872693,67.83157926176708,0,61.73560173313975,62.87698979869139,1,1,1
0,74.19623477975563,57.01424987734947,62.65779488327223,1,80.76706314267294,60.69176148096244,2,1,0
0,66.14070697766455,61.11061246977634,72.95935282928276,0,58.19948237349206,63.828911552400825,1,0,0
0,73.52231506327895,62.94637989071387,64.95783895665869,1,65.16891987995477,69.81755154238232,1,0,0
0,64.90653982324258,61.19716830478704,72.72505710260512,0,58.05461970406678,64.16499974686462,1,0,0
1,89.58829729892483,66.07149096893382,70.97116039641361,0,71.92714387425521,62.35094876409099,0,0,1
1,81.71061280067394,67.99015859473866,63.61183868686582,0,93.8298550985598,61.823024156223795,0,1,1
1,74.86546636579476,70.82197323509433,70.89721735615744,0,95.52468650685469,66.51687424164882,1,1,1
0,73.09946479334201,58.475299589671415,65.68738914442369,0,54.043401465588296,56.95794888985788,1,0,0
1,72.64315110748097,77.64670913376357,73.64261421536249,1,85.13903508553011,65.58115668817697,0,0,1
0,77.16947440080348,86.48944566862608,59.54971279811119,0,68.38508747593046,68.47164704374495,1,1,0
0,67.17935931390805,52.78080481702229,64.6187703235236,0,64.93873118661193,58.36252490274246,0,0,0
1,68.1841390125088,55.72713752846294,67.22985603721149,0,72.67536418317776,68.21396396938827,0,0,1
1,67.29555034463819,71.11168186689957,63.91044910904219,1,63.74674602465867,61.80641696409924,2,0,1
0,63.39760746782648,77.68924249913496,74.0594409699882,0,79.82906384647599,74.66599787690245,1,1,0
0,75.47983447749921,71.02565166269608,76.05417388859557,1,66.47040006003989,64.74792664715032,1,1,0
0,69.63627420059584,60.85643522482404,71.4422967730551,0,55.73975046286873,69.14635832412802,0,0,0
0,85.72377367899176,63.329165643921876,66.37009636756571,0,59.20555172789675,59.530389033384076,0,1,0
1,85.02721748261501,60.29655376386273,73.53616240664384,1,59.3919013983243,61.500490517450224,0,1,1
0,75.79461439928257,59.33809453738598,84.64868409613449,0,98.26740187488163,65.70213541358706,0,1,0
1,50.79465793625224,49.62554731322757,60.8134963662769,0,60.57653195326121,58.29389372859292,1,1,0
0,59.362531785655726,63.443253492094854,55.77464666031431,1,79.2475615310689,56.44192658559617,2,0,0
1,60.706795396504454,61.47632810602933,64.99109397702158,0,61.697783768109886,57.79517290983723,1,1,1
0,40.97967476668104,46.13518308808458,53.11018870205539,0,71.17760922190588,65.70118704022423,1,0,0
1,72.8596189074759,77.3333029328046,73.0794074826567,1,84.25043399535123,66.2953821272946,0,0,1
1,72.31157058909095,77.67957343776654,72.36906750197237,1,84.2954488066238,65.60487058183865,0,0,1
1,67.21791822203292,55.659606235122176,67.4604740453142,0,72.71915471797693,68.17607554335405,0,0,1
0,74.03450938132568,58.182050525799255,66.10576859920947,0,53.24433447530585,57.19143030611343,1,0,0
1,66.88417970475498,56.92315516333271,67.87743218820022,0,72.71795523728424,68.42072188794265,0,0,1
0,84.20753292044544,53.37703540368508,91.12333799566345,0,58.9847747653234,70.2166152995617,0,0,0
1,73.20648957897725,64.727442906998,76.65843938555305,1,64.69909699663249,61.19516367063008,1,0,1
1,82.365863684075,74.40694884045423,65.67589154682034,0,68.86163475298547,58.44544588216846,1,0,1
0,77.65551865201552,92.17106248911726,71.73973356801856,1,94.45592115594766,66.85074965715047,1,1,0
1,67.6490477307718,55.934070652220036,67.62326801299089,0,72.68994421484933,67.79257722537207,0,0,1
1,69.32193171112696,65.47719038007422,57.25403845710326,0,71.96433013061389,55.84040331658012,1,0,1
0,74.1185932075033,63.54769663015548,65.62624600906292,1,65.28976372937093,70.34470965721688,1,0,0
1,66.77990000681348,60.73889664958237,73.10440603684484,0,71.61877275280594,60.792690354160996,1,1,1
1,61.98475210483625,47.80179855154062,49.80091495921923,0,76.0503165426275,55.436185949480596,1,0,0
0,69.54005096534074,70.19259279192369,71.32313362157626,0,57.98771542354759,54.8161464865635,0,0,0
1,84.5898811378348,69.65648377030428,64.5311659442859,1,79.53044345244649,53.153492560769,0,0,1
0,60.874927252472595,80.76048249997456,66.01756734383336,0,50.718138594164294,63.237195912085646,1,0,0
1,51.810098923452266,63.1953425571443,59.11126137831581,1,70.60409397496265,53.94368691444444,1,1,1
1,63.14723922835713,66.06461203866463,63.90944564809889,0,75.04651078454742,66.42913539919475,0,1,1
1,83.67962438974658,70.30639776271681,64.7859744801421,1,80.26720162910686,52.631103938739436,0,0,1
0,79.3148835325924,75.93990130718959,65.15267816543933,0,58.50220739976907,55.832616529844074,0,0,0
0,56.25054876365417,62.84808641963999,60.060994880759715,0,60.32128837661554,56.618325570680625,1,0,0
0,75.84357589055693,70.49914094320421,76.33759087094734,1,65.62115297228597,64.06055911153148,1,1,0
1,53.09044045181434,63.73291473201024,60.66608987616225,1,70.10957968257536,52.8751921373116,1,1,1
1,52.214393874639654,65.53280799948232,57.34301197732386,1,75.63260494130729,59.1742671513203,2,1,0
0,61.324919471302564,80.10173471205597,66.2984696664429,0,51.282562951233594,61.993003770146586,1,0,0
1,66.22501478743513,76.10043505021306,71.21545047931438,1,83.42752350759093,58.94828741368725,1,0,1
0,83.77132964922504,90.19634326553337,76.66764008858138,1,78.28539447711549,77.05129844230801,1,1,0
1,54.18738620045703,47.145263117577,56.614823297541335,0,89.34067505630229,57.34022019890303,1,0,0
1,58.31236575357532,69.66946689543379,62.16972747207292,0,54.65400429900817,52.31766284512487,1,1,0
1,86.97127973979632,74.05212185776924,73.60248333218259,0,96.26639756876892,56.035805786416866,1,1,1
0,66.69246722476737,66.36127729041534,69.88007111946042,1,80.36307593400238,70.7595143863906,1,1,0
1,65.3165517074596,83.83151331496013,71.0434407820405,0,86.02232231463772,59.835049358759534,1,1,1
0,76.40938149694134,69.51877351896428,76.44206293286446,1,66.91284248843002,65.02345946834362,1,1,0
1,77.55772005390364,74.49814587266773,73.24200562554125,0,80.1402348576832,67.68875768248262,0,1,1
0,78.50160467397674,76.43307385049835,65.46999415024423,0,57.963235497427185,55.91839078135451,0,0,0
1,64.76572020944668,64.37226016440837,69.6908924479407,1,56.28267608025132,56.32527280053908,1,1,1
1,66.29846832932348,62.5234505848191,64.26361219414652,0,60.28235184421995,61.75995790816232,0,1,0
0,70.5225501262396,71.62646389807206,65.77045530020258,0,67.74222480030797,71.89258665902007,1,0,0
1,61.49293741103406,81.54994443082498,68.9331950275326,0,84.8058269364207,57.615668050166676,1,1,1
0,77.66246969209429,64.12143134478448,64.44366907013328,0,75.61082605602274,72.18511979836154,0,0,0
1,65.0920266212921,76.57108756345168,69.5790518660765,0,60.03637797358979,62.05746346329105,1,0,1
1,62.11817847548545,47.602233391576384,50.283423089556265,0,76.14620092287905,54.03276735180058,1,0,0
1,83.90242624826656,68.88528428152138,65.43173966641467,1,79.92600066308053,52.24060000655159,0,0,1
0,72.39381306645149,56.26469940668238,69.61516476707904,0,55.68090598509234,64.93475313922926,1,0,0
1,85.90174826439416,73.80788411046451,73.73386636961165,0,96.66324814679848,55.01123375315907,1,1,1
1,84.2006143799659,68.98512875801434,64.83301502810046,1,80.46605687844135,52.70156212472139,0,0,1
0,71.22486943045847,71.98432033122116,64.6157085895901,0,68.9009715627015,70.52162415922552,1,0,0
1,80.8123208866414,77.78772952399143,67.83813972815238,0,68.70937719371162,61.28829458440544,1,1,1
0,59.353193560680324,61.71651337524346,76.48877292459446,0,73.8056118003726,66.49886416906656,1,0,0
1,73.64912504207571,58.38585546130229,55.81782156610771,0,83.75992936665494,52.3484816318173,1,0,1
1,75.89267409136305,89.54109352138917,65.94886888233184,1,89.99628765802292,68.85364918395301,1,1,1
1,53.50137089269692,62.6125658388837,60.400032919123575,1,70.33294121630206,53.326912811504144,1,1,1
1,57.311474202873306,62.53098316745768,64.55634071868283,0,53.709150275749984,54.61211014605828,1,1,1
1,64.25296391584571,67.39754679935045,68.49275564802889,0,53.57899810141542,54.664279694373555,1,0,1
1,63.34180088210533,66.85774341099889,64.64059330060424,0,75.0306077887821,66.43988100639146,0,1,1
0,68.54547890731303,77.96245370434028,71.48747932454599,0,71.70619125254875,63.159114178641914,1,0,0
0,53.30849354693332,54.458420611008265,49.97858412636056,1,76.71122636142339,66.28475788794518,1,1,0
1,48.429345200074415,39.06117409159613,64.50307309553928,0,63.23082964120812,51.24253770233509,2,1,0
1,70.2354116422019,79.25627842319953,66.13495390276,1,93.85087478191194,57.965072698757965,1,1,1
0,69.79985225465735,45.09986306473286,72.48858078037615,0,79.44020301388174,60.059001698607595,0,0,0
1,70.22997646819118,74.01974007456087,65.40751125671885,0,82.80021378965601,61.984323627271806,1,1,1
1,58.9659689281582,60.825384755413175,59.36188804516233,1,61.740798605061144,61.732130319799,1,0,1
1,64.40504927341463,83.80609630541773,71.50164712779159,0,86.12262958390114,58.81293437092404,1,1,1
